TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
3/11/17 13:10,152,0,00:00.1,0,0,0,0
3/11/17 13:20,153,0,10:00.1,0,0,0,0
3/11/17 13:30,154,0,20:00.1,0,0,0,0
3/11/17 13:40,155,0,30:00.1,0,0,0,0
3/11/17 13:50,156,0,40:00.1,0,0,0,0
3/11/17 14:00,157,0,50:00.1,0,0,0,0
3/11/17 14:10,158,0,00:00.1,0,0,0,0
3/11/17 14:20,159,0,10:00.1,0,0,0,0
3/11/17 14:30,160,0,20:00.1,0,0,0,0
3/11/17 14:40,161,0,30:00.1,0,0,0,0
3/11/17 14:50,162,0,40:00.1,0,0,0,0
3/11/17 15:00,163,0,50:00.1,0,0,0,0
3/11/17 15:10,164,0,00:00.1,0,0,0,0
3/11/17 15:20,165,0,10:00.1,0,0,0,0
3/11/17 15:30,166,0,20:00.1,0,0,0,0
3/11/17 15:40,167,0,30:00.1,0,0,0,0
3/11/17 15:50,168,0,40:00.1,0,0,0,0
3/11/17 16:00,169,0,50:00.1,0,0,0,0
3/11/17 16:10,170,0,00:00.1,0,0,0,0
3/11/17 16:20,171,0,10:00.1,0,0,0,0
3/11/17 16:30,172,0,20:00.1,0,0,0,0
3/11/17 16:40,173,0,30:00.1,0,0,0,0
3/11/17 16:50,174,0,40:00.1,0,0,0,0
3/11/17 17:00,175,0,50:00.1,0,0,0,0
3/11/17 17:10,176,0,00:00.1,0,0,0,0
3/11/17 17:20,177,0,10:00.1,0,0,0,0
3/11/17 17:30,178,0,20:00.1,0,0,0,0
3/11/17 17:40,179,0,30:00.1,0,0,0,0
3/11/17 17:50,180,0,40:00.1,0,0,0,0
3/11/17 18:00,181,0,50:00.1,0,0,0,0
3/11/17 18:10,182,0,00:00.1,0,0,0,0
3/11/17 18:20,183,0,10:00.1,0,0,0,0
3/11/17 18:30,184,0,20:00.1,0,0,0,0
3/11/17 18:40,185,0,30:00.1,0,0,0,0
3/11/17 18:50,186,0,40:00.1,0,0,0,0
3/11/17 19:00,187,0,50:00.1,0,0,0,0
3/11/17 19:10,188,0,00:00.1,0,0,0,0
3/11/17 19:20,189,0,10:00.1,0,0,0,0
3/11/17 19:30,190,0,20:00.1,0,0,0,0
3/11/17 19:40,191,0,30:00.1,0,0,0,0
3/11/17 19:50,192,0,40:00.1,0,0,0,0
3/11/17 20:00,193,0,50:00.1,0,0,0,0
3/11/17 20:10,194,0,00:00.1,0,0,0,0
3/11/17 20:20,195,0,10:00.1,0,0,0,0
3/11/17 20:30,196,0,20:00.1,0,0,0,0
3/11/17 20:40,197,0,30:00.1,0,0,0,0
3/11/17 20:50,198,0,40:00.1,0,0,0,0
3/11/17 21:00,199,0,50:00.1,0,0,0,0
3/11/17 21:10,200,0,00:00.1,0,0,0,0
3/11/17 21:20,201,0,10:00.1,0,0,0,0
3/11/17 21:30,202,0,20:00.1,0,0,0,0
3/11/17 21:40,203,0,30:00.1,0,0,0,0
3/11/17 21:50,204,0,40:00.1,0,0,0,0
3/11/17 22:00,205,0,50:00.1,0,0,0,0
3/11/17 22:10,206,0,00:00.1,0,0,0,0
3/11/17 22:20,207,0,10:00.1,0,0,0,0
3/11/17 22:30,208,0,20:00.1,0,0,0,0
3/11/17 22:40,209,0,30:00.1,0,0,0,0
3/11/17 22:50,210,0,40:00.1,0,0,0,0
3/11/17 23:00,211,0,50:00.1,0,0,0,0
3/11/17 23:10,212,0,00:00.1,0,0,0,0
3/11/17 23:20,213,0,10:00.1,0,0,0,0
3/11/17 23:30,214,0,20:00.1,0,0,0,0
3/11/17 23:40,215,0,30:00.1,0,0,0,0
3/11/17 23:50,216,0,40:00.1,0,0,0,0
4/11/17 0:00,217,0,50:00.1,0,0,0,0
4/11/17 0:10,218,0,00:00.1,0,0,0,0
4/11/17 0:20,219,0,10:00.1,0,0,0,0
4/11/17 0:30,220,0,20:00.1,0,0,0,0
4/11/17 0:40,221,0,30:00.1,0,0,0,0
4/11/17 0:50,222,0,40:00.1,0,0,0,0
4/11/17 1:00,223,0,50:00.1,0,0,0,0
4/11/17 1:10,224,0,00:00.1,0,0,0,0
4/11/17 1:20,225,0,10:00.1,0,0,0,0
4/11/17 1:30,226,0,20:00.1,0,0,0,0
4/11/17 1:40,227,0,30:00.1,0,0,0,0
4/11/17 1:50,228,0,40:00.1,0,0,0,0
4/11/17 2:00,229,0,50:00.1,0,0,0,0
4/11/17 2:10,230,0,00:00.1,0,0,0,0
4/11/17 2:20,231,0,10:00.1,0,0,0,0
4/11/17 2:30,232,0,20:00.1,0,0,0,0
4/11/17 2:40,233,0,30:00.1,0,0,0,0
4/11/17 2:50,234,0,40:00.1,0,0,0,0
4/11/17 3:00,235,0,50:00.1,0,0,0,0
4/11/17 3:10,236,0,00:00.1,0,0,0,0
4/11/17 3:20,237,0,10:00.1,0,0,0,0
4/11/17 3:30,238,0,20:00.1,0,0,0,0
4/11/17 3:40,239,0,30:00.1,0,0,0,0
4/11/17 3:50,240,0,40:00.1,0,0,0,0
4/11/17 4:00,241,0,50:00.1,0,0,0,0
4/11/17 4:10,242,0,00:00.1,0,0,0,0
4/11/17 4:20,243,0,10:00.1,0,0,0,0
4/11/17 4:30,244,0,20:00.1,0,0,0,0
4/11/17 4:40,245,0,30:00.1,0,0,0,0
4/11/17 4:50,246,0,40:00.1,0,0,0,0
4/11/17 5:00,247,0,50:00.1,0,0,0,0
4/11/17 5:10,248,0,00:00.1,0,0,0,0
4/11/17 5:20,249,0,10:00.1,0,0,0,0
